shipment_id,awb_number,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,origin,destination,cargo_type,weight_kg,volume_cbm,pieces,is_temperature_sensitive,required_temp_min,required_temp_max,is_dangerous_goods,dg_class,priority,status,shipper_name,consignee_name
CGO-2166,369-40049384,FLT-1095,EY6005,9,Security Threat + Geopolitical Airspace Diversion,A6-EYN,DEL,AUH,Dangerous Goods,1999,9.09,40,N,,,Y,4.1,STANDARD,DELAYED,Shipper 3,Consignee 20
CGO-2167,580-48093671,FLT-1095,EY6005,9,Security Threat + Geopolitical Airspace Diversion,A6-EYN,DEL,AUH,Live Animals,1052,6.58,30,N,,,N,,EXPRESS,DELAYED,Shipper 27,Consignee 31
CGO-2168,915-31930310,FLT-1095,EY6005,9,Security Threat + Geopolitical Airspace Diversion,A6-EYN,DEL,AUH,Live Animals,1984,8.03,30,N,,,N,,EXPRESS,DELAYED,Shipper 76,Consignee 10
CGO-2169,590-47657084,FLT-1095,EY6005,9,Security Threat + Geopolitical Airspace Diversion,A6-EYN,DEL,AUH,Dangerous Goods,499,6.86,44,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 7,Consignee 59
CGO-2170,377-97257057,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Valuables,1722,4.87,46,N,,,N,,STANDARD,DELAYED,Shipper 4,Consignee 73
CGO-2171,182-89594907,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Valuables,106,6.96,28,N,,,N,,STANDARD,DELAYED,Shipper 16,Consignee 35
CGO-2172,459-15529607,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Live Animals,1525,2.94,43,N,,,N,,STANDARD,DELAYED,Shipper 64,Consignee 60
CGO-2173,606-81630061,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Valuables,1365,9.17,28,N,,,N,,EXPRESS,DELAYED,Shipper 42,Consignee 39
CGO-2174,661-48554256,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Dangerous Goods,1432,9.08,50,N,,,Y,3.0,STANDARD,DELAYED,Shipper 90,Consignee 3
CGO-2175,738-70505005,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Perishable,1247,7.73,25,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 95,Consignee 46
CGO-2176,850-79276825,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Dangerous Goods,1924,5.95,11,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 70,Consignee 79
CGO-2177,171-37653837,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Perishable,182,9.24,48,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 26,Consignee 53
CGO-2178,543-28126600,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,General,1869,1.64,17,N,,,N,,ECONOMY,DELAYED,Shipper 83,Consignee 76
CGO-2179,274-56365274,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Pharmaceuticals,99,1.14,6,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 27,Consignee 63
CGO-2180,416-78820857,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Pharmaceuticals,581,3.48,34,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 20,Consignee 90
CGO-2181,166-64305104,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Live Animals,323,1.25,26,N,,,N,,STANDARD,DELAYED,Shipper 88,Consignee 55
CGO-2182,865-79163704,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Pharmaceuticals,171,2.21,34,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 13,Consignee 94
CGO-2183,699-66064105,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Pharmaceuticals,976,6.74,28,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 43,Consignee 87
CGO-2184,704-56698854,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Dangerous Goods,1954,7.19,48,N,,,Y,9.0,STANDARD,DELAYED,Shipper 80,Consignee 36
CGO-2185,880-24444890,FLT-1096,EY117,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,BKK,AUH,Perishable,244,9.35,50,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 29,Consignee 59
CGO-2186,326-60837189,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Perishable,1238,2.71,42,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 26,Consignee 65
CGO-2187,993-56707978,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Live Animals,1176,5.51,14,N,,,N,,STANDARD,DELAYED,Shipper 56,Consignee 75
CGO-2188,685-14221197,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,General,1017,6.15,5,N,,,N,,STANDARD,DELAYED,Shipper 14,Consignee 34
CGO-2189,191-57406973,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Live Animals,488,7.72,21,N,,,N,,EXPRESS,DELAYED,Shipper 5,Consignee 58
CGO-2190,282-47929997,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,General,109,6.32,13,N,,,N,,ECONOMY,DELAYED,Shipper 21,Consignee 99
CGO-2191,384-94360822,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Valuables,275,1.38,29,N,,,N,,EXPRESS,DELAYED,Shipper 12,Consignee 74
CGO-2192,169-45671842,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Live Animals,1693,7.85,22,N,,,N,,EXPRESS,DELAYED,Shipper 60,Consignee 62
CGO-2193,924-51583459,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Valuables,496,4.72,44,N,,,N,,STANDARD,DELAYED,Shipper 39,Consignee 92
CGO-2194,579-81978425,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Dangerous Goods,1357,3.99,10,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 51,Consignee 24
CGO-2195,669-40745774,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Valuables,1723,3.21,10,N,,,N,,ECONOMY,DELAYED,Shipper 93,Consignee 44
CGO-2196,667-91574278,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Valuables,1347,2.44,18,N,,,N,,ECONOMY,DELAYED,Shipper 85,Consignee 96
CGO-2197,942-60555602,FLT-1097,EY913,9,Security Threat + Geopolitical Airspace Diversion,A6-EYA,JFK,AUH,Valuables,1338,9.62,32,N,,,N,,EXPRESS,DELAYED,Shipper 83,Consignee 71
CGO-2198,113-57312292,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Pharmaceuticals,257,9.91,12,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 73,Consignee 38
CGO-2199,552-51391151,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,General,1235,4.48,36,N,,,N,,STANDARD,DELAYED,Shipper 43,Consignee 60
CGO-2200,783-75058395,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,General,1942,3.58,8,N,,,N,,EXPRESS,DELAYED,Shipper 76,Consignee 31
CGO-2201,768-88983425,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Dangerous Goods,1894,6.62,15,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 43,Consignee 14
CGO-2202,684-21289898,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Valuables,1300,1.57,48,N,,,N,,STANDARD,DELAYED,Shipper 58,Consignee 50
CGO-2203,511-73540053,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Pharmaceuticals,171,7.59,18,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 69,Consignee 87
CGO-2204,151-70620954,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Dangerous Goods,1804,4.01,33,N,,,Y,8.0,STANDARD,DELAYED,Shipper 76,Consignee 14
CGO-2205,948-77603788,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Dangerous Goods,313,4.09,8,N,,,Y,4.1,EXPRESS,DELAYED,Shipper 30,Consignee 45
CGO-2206,688-62226866,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,General,1083,7.82,48,N,,,N,,ECONOMY,DELAYED,Shipper 16,Consignee 29
CGO-2207,338-18540500,FLT-1098,EY433,9,Security Threat + Geopolitical Airspace Diversion,A6-EYF,AUH,LHR,Perishable,592,9.35,41,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 54,Consignee 5
CGO-2208,118-92034613,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Perishable,1866,0.76,17,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 34,Consignee 51
CGO-2209,902-56590739,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Dangerous Goods,1699,8.29,44,N,,,Y,9.0,STANDARD,DELAYED,Shipper 12,Consignee 57
CGO-2210,853-96665604,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Pharmaceuticals,528,5.94,18,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 42,Consignee 8
CGO-2211,852-38118971,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,General,388,2.29,47,N,,,N,,EXPRESS,DELAYED,Shipper 44,Consignee 97
CGO-2212,867-20609805,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Perishable,462,9.23,48,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 83,Consignee 67
CGO-2213,793-34116087,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Dangerous Goods,1517,8.62,1,N,,,Y,9.0,ECONOMY,DELAYED,Shipper 67,Consignee 82
CGO-2214,862-91030375,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Perishable,1580,7.16,44,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 38,Consignee 90
CGO-2215,375-67991124,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,General,1894,9.7,7,N,,,N,,ECONOMY,DELAYED,Shipper 52,Consignee 21
CGO-2216,660-42243130,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Dangerous Goods,232,9.71,42,N,,,Y,4.1,STANDARD,DELAYED,Shipper 54,Consignee 33
CGO-2217,632-91342551,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Dangerous Goods,166,8.76,34,N,,,Y,8.0,EXPRESS,DELAYED,Shipper 75,Consignee 8
CGO-2218,430-31997673,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Pharmaceuticals,1246,1.15,35,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 49,Consignee 38
CGO-2219,881-85646149,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Dangerous Goods,1041,5.23,46,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 32,Consignee 46
CGO-2220,276-12602127,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Pharmaceuticals,396,1.12,27,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 81,Consignee 31
CGO-2221,605-42356816,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,General,303,4.14,41,N,,,N,,STANDARD,DELAYED,Shipper 79,Consignee 22
CGO-2222,783-38751900,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Live Animals,596,2.55,8,N,,,N,,EXPRESS,DELAYED,Shipper 3,Consignee 100
CGO-2223,654-92354508,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Pharmaceuticals,1225,8.86,38,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 91,Consignee 86
CGO-2224,252-68297736,FLT-1099,EY335,9,Security Threat + Geopolitical Airspace Diversion,A6-EYJ,CDG,AUH,Live Animals,894,1.26,26,N,,,N,,STANDARD,DELAYED,Shipper 41,Consignee 88
CGO-2225,974-11132553,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Live Animals,1661,1.25,7,N,,,N,,STANDARD,DELAYED,Shipper 95,Consignee 70
CGO-2226,218-60824977,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Perishable,474,8.88,44,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 59,Consignee 97
CGO-2227,463-61024802,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Live Animals,346,4.71,28,N,,,N,,ECONOMY,DELAYED,Shipper 91,Consignee 46
CGO-2228,806-20259427,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Pharmaceuticals,1134,9.81,11,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 6,Consignee 71
CGO-2229,739-86572881,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Pharmaceuticals,669,6.72,6,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 84,Consignee 43
CGO-2230,578-52917411,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Valuables,1957,6.71,1,N,,,N,,EXPRESS,DELAYED,Shipper 29,Consignee 49
CGO-2231,741-34631900,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Pharmaceuticals,1981,3.9,9,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 99,Consignee 3
CGO-2232,392-38640578,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,General,1775,6.47,31,N,,,N,,EXPRESS,DELAYED,Shipper 65,Consignee 62
CGO-2233,345-51185946,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,General,190,0.58,22,N,,,N,,STANDARD,DELAYED,Shipper 50,Consignee 87
CGO-2234,345-22784677,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Perishable,1170,2.5,41,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 47,Consignee 38
CGO-2235,935-13605022,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,General,516,6.13,17,N,,,N,,EXPRESS,DELAYED,Shipper 83,Consignee 35
CGO-2236,656-25685004,FLT-1100,EY1203,9,Security Threat + Geopolitical Airspace Diversion,A6-EYH,DEL,AUH,Live Animals,504,8.38,39,N,,,N,,STANDARD,DELAYED,Shipper 6,Consignee 70
CGO-2237,691-18659515,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Dangerous Goods,58,7.77,20,N,,,Y,9.0,STANDARD,DELAYED,Shipper 5,Consignee 21
CGO-2238,622-22281917,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,General,75,7.44,2,N,,,N,,STANDARD,DELAYED,Shipper 33,Consignee 46
CGO-2239,256-19802151,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Live Animals,1335,2.08,35,N,,,N,,STANDARD,DELAYED,Shipper 30,Consignee 79
CGO-2240,390-97962069,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Dangerous Goods,147,2.04,33,N,,,Y,3.0,EXPRESS,DELAYED,Shipper 49,Consignee 89
CGO-2241,236-37065190,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Dangerous Goods,1579,8.37,32,N,,,Y,3.0,STANDARD,DELAYED,Shipper 34,Consignee 21
CGO-2242,352-85247950,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Pharmaceuticals,321,1.07,3,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 81,Consignee 42
CGO-2243,412-66901611,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Pharmaceuticals,51,3.06,23,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 20,Consignee 17
CGO-2244,267-42093390,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Valuables,494,0.95,25,N,,,N,,ECONOMY,DELAYED,Shipper 48,Consignee 69
CGO-2245,281-58189492,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Dangerous Goods,1576,9.46,17,N,,,Y,3.0,ECONOMY,DELAYED,Shipper 63,Consignee 59
CGO-2246,619-33437276,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,General,494,9.7,44,N,,,N,,STANDARD,DELAYED,Shipper 53,Consignee 26
CGO-2247,343-37518413,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Live Animals,1851,0.55,33,N,,,N,,STANDARD,DELAYED,Shipper 95,Consignee 51
CGO-2248,615-83721389,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Pharmaceuticals,1031,8.66,18,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 61,Consignee 98
CGO-2249,739-14375731,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,General,1656,9.36,32,N,,,N,,EXPRESS,DELAYED,Shipper 83,Consignee 63
CGO-2250,994-25868854,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,General,1594,6.81,25,N,,,N,,ECONOMY,DELAYED,Shipper 59,Consignee 79
CGO-2251,436-56453771,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Pharmaceuticals,402,3.36,36,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 36,Consignee 94
CGO-2252,786-76355662,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Live Animals,991,6.18,18,N,,,N,,STANDARD,DELAYED,Shipper 21,Consignee 31
CGO-2253,722-10199333,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Perishable,68,2.45,31,Y,2.0,8.0,N,,STANDARD,DELAYED,Shipper 27,Consignee 36
CGO-2254,117-99781679,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Valuables,910,3.61,2,N,,,N,,EXPRESS,DELAYED,Shipper 10,Consignee 87
CGO-2255,666-83970649,FLT-1101,EY171,9,Security Threat + Geopolitical Airspace Diversion,A6-EYQ,DEL,AUH,Dangerous Goods,1625,2.05,41,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 69,Consignee 64
CGO-2256,138-43572256,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Valuables,993,8.23,7,N,,,N,,STANDARD,DELAYED,Shipper 17,Consignee 18
CGO-2257,434-28306628,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,General,1818,2.71,44,N,,,N,,EXPRESS,DELAYED,Shipper 20,Consignee 15
CGO-2258,462-64996382,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,General,1632,5.46,37,N,,,N,,STANDARD,DELAYED,Shipper 4,Consignee 53
CGO-2259,756-85532628,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Live Animals,358,6.36,42,N,,,N,,STANDARD,DELAYED,Shipper 47,Consignee 92
CGO-2260,831-48946794,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Valuables,1030,5.45,33,N,,,N,,STANDARD,DELAYED,Shipper 31,Consignee 54
CGO-2261,814-23593228,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Live Animals,640,8.57,15,N,,,N,,ECONOMY,DELAYED,Shipper 30,Consignee 62
CGO-2262,261-86373436,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Dangerous Goods,1770,9.11,37,N,,,Y,3.0,STANDARD,DELAYED,Shipper 47,Consignee 98
CGO-2263,285-94882696,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Live Animals,662,9.49,20,N,,,N,,ECONOMY,DELAYED,Shipper 56,Consignee 57
CGO-2264,768-58974697,FLT-1102,EY8087,9,Security Threat + Geopolitical Airspace Diversion,A6-EYI,FCO,AUH,Pharmaceuticals,286,1.23,21,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 51,Consignee 74
CGO-2265,837-17828204,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Valuables,1594,3.56,36,N,,,N,,EXPRESS,DELAYED,Shipper 76,Consignee 70
CGO-2266,697-22503683,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Pharmaceuticals,1125,1.07,7,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 21,Consignee 50
CGO-2267,435-16919002,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Valuables,1911,4.14,28,N,,,N,,ECONOMY,DELAYED,Shipper 81,Consignee 36
CGO-2268,240-24691049,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Dangerous Goods,263,8.21,42,N,,,Y,4.1,STANDARD,DELAYED,Shipper 82,Consignee 95
CGO-2269,907-38876564,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,General,1375,5.58,11,N,,,N,,ECONOMY,DELAYED,Shipper 1,Consignee 11
CGO-2270,511-17241879,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Pharmaceuticals,1651,8.76,17,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 82,Consignee 9
CGO-2271,766-57729502,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Dangerous Goods,1350,7.56,44,N,,,Y,9.0,STANDARD,DELAYED,Shipper 34,Consignee 36
CGO-2272,855-76227213,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,General,611,5.84,17,N,,,N,,STANDARD,DELAYED,Shipper 5,Consignee 28
CGO-2273,148-63001807,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Pharmaceuticals,348,3.69,42,Y,-20.0,8.0,N,,STANDARD,DELAYED,Shipper 95,Consignee 22
CGO-2274,503-33066731,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Valuables,1433,6.08,19,N,,,N,,ECONOMY,DELAYED,Shipper 27,Consignee 41
CGO-2275,736-58756883,FLT-1103,EY8185,9,Security Threat + Geopolitical Airspace Diversion,A6-EYG,LHR,AUH,Dangerous Goods,1221,8.37,23,N,,,Y,4.1,ECONOMY,DELAYED,Shipper 39,Consignee 82
CGO-2276,406-32511611,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Live Animals,1963,4.2,23,N,,,N,,STANDARD,DELAYED,Shipper 32,Consignee 78
CGO-2277,596-28624710,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Perishable,1870,6.11,28,Y,2.0,8.0,N,,ECONOMY,DELAYED,Shipper 74,Consignee 34
CGO-2278,124-91533732,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Live Animals,679,8.52,19,N,,,N,,EXPRESS,DELAYED,Shipper 94,Consignee 10
CGO-2279,436-95559205,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Pharmaceuticals,1352,2.74,26,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 70,Consignee 78
CGO-2280,387-18641551,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Perishable,876,4.18,45,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 32,Consignee 1
CGO-2281,478-23791146,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Valuables,763,7.06,48,N,,,N,,ECONOMY,DELAYED,Shipper 34,Consignee 78
CGO-2282,527-12089513,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Live Animals,1120,9.06,20,N,,,N,,STANDARD,DELAYED,Shipper 72,Consignee 69
CGO-2283,430-34301513,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Perishable,770,1.27,46,Y,2.0,8.0,N,,EXPRESS,DELAYED,Shipper 34,Consignee 69
CGO-2284,108-91156652,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Pharmaceuticals,858,7.89,36,Y,-20.0,8.0,N,,ECONOMY,DELAYED,Shipper 64,Consignee 26
CGO-2285,565-54822757,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Live Animals,1762,9.49,18,N,,,N,,EXPRESS,DELAYED,Shipper 56,Consignee 60
CGO-2286,663-17776522,FLT-1104,EY118,9,Security Threat + Geopolitical Airspace Diversion,A6-EYV,AUH,BKK,Pharmaceuticals,500,4.32,20,Y,-20.0,8.0,N,,EXPRESS,DELAYED,Shipper 41,Consignee 94
