booking_id,pnr,passenger_id,flight_id,flight_number,scenario_id,scenario_name,aircraft_registration,booking_date,booking_status,cabin_class,fare_basis,total_fare_usd,payment_status,is_disrupted,rebook_status,is_cancelled
BKG-12168,ZOR914,PAX-12168,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2026-01-19,CONFIRMED,First,FOWRT,1694,PAID,Y,,N
BKG-12169,AMG914,PAX-12169,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-16,CONFIRMED,Economy,FOWRT,1597,PAID,Y,,N
BKG-12170,FAL801,PAX-12170,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-20,CONFIRMED,Economy,JOWRT,1601,PAID,Y,,N
BKG-12171,VLS413,PAX-12171,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-14,CONFIRMED,Business,FOWRT,2729,PAID,Y,,N
BKG-12172,OIU226,PAX-12172,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-21,CONFIRMED,First,BOWRT,3240,PAID,Y,,N
BKG-12173,DXP245,PAX-12173,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-01,CONFIRMED,Economy,JOWRT,1169,PAID,Y,,N
BKG-12174,TNE643,PAX-12174,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-13,CONFIRMED,Business,BOWRT,6838,PAID,Y,,N
BKG-12175,QEY620,PAX-12175,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-09,CONFIRMED,Business,FOWRT,3126,PAID,Y,,N
BKG-12176,RQE409,PAX-12176,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-18,CONFIRMED,First,JOWRT,6294,PAID,Y,,N
BKG-12177,LMS668,PAX-12177,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-05,CONFIRMED,First,JOWRT,2401,PAID,Y,,N
BKG-12178,ASL337,PAX-12178,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-19,CONFIRMED,Business,BOWRT,4367,PAID,Y,,N
BKG-12179,HTB148,PAX-12179,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-11,CONFIRMED,Business,YOWUS,741,PAID,Y,,N
BKG-12180,FPA733,PAX-12180,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-07,CONFIRMED,First,JOWRT,4169,PAID,Y,,N
BKG-12181,LUO716,PAX-12181,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-11,CONFIRMED,First,JOWRT,2190,PAID,Y,,N
BKG-12182,CJF847,PAX-12182,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-25,CONFIRMED,Economy,BOWRT,596,PAID,Y,,N
BKG-12183,PVJ903,PAX-12183,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-12,CONFIRMED,First,YOWUS,4642,PAID,Y,,N
BKG-12184,FCB375,PAX-12184,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-19,CONFIRMED,Economy,YOWUS,4501,PAID,Y,,N
BKG-12185,XBN329,PAX-12185,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-12,CONFIRMED,Business,YOWUS,7017,PAID,Y,,N
BKG-12186,KTR109,PAX-12186,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-12,CONFIRMED,Economy,FOWRT,7605,PAID,Y,,N
BKG-12187,XGT964,PAX-12187,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-18,CONFIRMED,Business,FOWRT,1248,PAID,Y,,N
BKG-12188,UYX569,PAX-12188,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-07,CONFIRMED,Economy,JOWRT,5355,PAID,Y,,N
BKG-12189,BLM322,PAX-12189,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-24,CONFIRMED,First,YOWUS,968,PAID,Y,,N
BKG-12190,BGE259,PAX-12190,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-25,CONFIRMED,Economy,JOWRT,5369,PAID,Y,,N
BKG-12191,RSH111,PAX-12191,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-12,CONFIRMED,First,FOWRT,1303,PAID,Y,,N
BKG-12192,NFM908,PAX-12192,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2026-01-03,CONFIRMED,First,BOWRT,3185,PAID,Y,,N
BKG-12193,SVM358,PAX-12193,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-05,CONFIRMED,Economy,JOWRT,4905,PAID,Y,,N
BKG-12194,BRW370,PAX-12194,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-11-14,CONFIRMED,First,YOWUS,6742,PAID,Y,,N
BKG-12195,VCF554,PAX-12195,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2026-01-05,CONFIRMED,Economy,FOWRT,3413,PAID,Y,,N
BKG-12196,RLS404,PAX-12196,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2026-01-03,CONFIRMED,Business,BOWRT,5416,PAID,Y,,N
BKG-12197,QKQ500,PAX-12197,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-09,CONFIRMED,Business,FOWRT,347,PAID,Y,,N
BKG-12198,EYT484,PAX-12198,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-26,CONFIRMED,Business,YOWUS,4807,PAID,Y,,N
BKG-12199,IXN500,PAX-12199,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-11,CONFIRMED,Business,YOWUS,5694,PAID,Y,,N
BKG-12200,GPB459,PAX-12200,FLT-1112,EY25,11,EY401 Typhoon -> EY406 LIAC,A6-EYF,2025-12-28,CONFIRMED,Economy,BOWRT,6610,PAID,Y,,N
BKG-12201,BRX267,PAX-12201,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-28,CONFIRMED,First,BOWRT,5223,PAID,Y,,N
BKG-12202,PXW246,PAX-12202,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-09,CONFIRMED,First,FOWRT,4947,PAID,Y,,N
BKG-12203,TXH734,PAX-12203,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-08,CONFIRMED,First,BOWRT,2240,PAID,Y,,N
BKG-12204,KEV824,PAX-12204,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-26,CONFIRMED,First,FOWRT,6761,PAID,Y,,N
BKG-12205,XFB588,PAX-12205,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-11,CONFIRMED,Economy,YOWUS,5949,PAID,Y,,N
BKG-12206,FWF290,PAX-12206,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-07,CONFIRMED,First,YOWUS,416,PAID,Y,,N
BKG-12207,EKA972,PAX-12207,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-18,CONFIRMED,First,JOWRT,6265,PAID,Y,,N
BKG-12208,HAR784,PAX-12208,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-15,CONFIRMED,Business,FOWRT,6218,PAID,Y,,N
BKG-12209,SXN553,PAX-12209,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-05,CONFIRMED,First,BOWRT,3662,PAID,Y,,N
BKG-12210,ZYG915,PAX-12210,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-27,CONFIRMED,Business,FOWRT,5950,PAID,Y,,N
BKG-12211,KLS882,PAX-12211,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-08,CONFIRMED,First,YOWUS,3785,PAID,Y,,N
BKG-12212,LSN839,PAX-12212,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-21,CONFIRMED,Economy,YOWUS,1351,PAID,Y,,N
BKG-12213,OLO551,PAX-12213,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-28,CONFIRMED,First,BOWRT,5275,PAID,Y,,N
BKG-12214,HWG196,PAX-12214,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-08,CONFIRMED,Business,YOWUS,5737,PAID,Y,,N
BKG-12215,LHK788,PAX-12215,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-03,CONFIRMED,First,FOWRT,5388,PAID,Y,,N
BKG-12216,RHP890,PAX-12216,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-17,CONFIRMED,Economy,YOWUS,6908,PAID,Y,,N
BKG-12217,SSG454,PAX-12217,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-16,CONFIRMED,Business,FOWRT,7452,PAID,Y,,N
BKG-12218,POU303,PAX-12218,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-24,CONFIRMED,Economy,JOWRT,2521,PAID,Y,,N
BKG-12219,PZR158,PAX-12219,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-24,CONFIRMED,Economy,JOWRT,7532,PAID,Y,,N
BKG-12220,EMD346,PAX-12220,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-30,CONFIRMED,First,YOWUS,3959,PAID,Y,,N
BKG-12221,ODM131,PAX-12221,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-17,CONFIRMED,Business,YOWUS,7668,PAID,Y,,N
BKG-12222,ZHE607,PAX-12222,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-22,CONFIRMED,Business,YOWUS,5561,PAID,Y,,N
BKG-12223,OJB328,PAX-12223,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-25,CONFIRMED,Economy,JOWRT,2205,PAID,Y,,N
BKG-12224,XPJ898,PAX-12224,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-03,CONFIRMED,Economy,JOWRT,2842,PAID,Y,,N
BKG-12225,UEO869,PAX-12225,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-25,CONFIRMED,Business,JOWRT,1581,PAID,Y,,N
BKG-12226,ZHD163,PAX-12226,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-28,CONFIRMED,First,YOWUS,2713,PAID,Y,,N
BKG-12227,NPX721,PAX-12227,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-16,CONFIRMED,First,JOWRT,6676,PAID,Y,,N
BKG-12228,YVO419,PAX-12228,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-26,CONFIRMED,Economy,FOWRT,1356,PAID,Y,,N
BKG-12229,OMZ481,PAX-12229,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-17,CONFIRMED,Economy,BOWRT,2658,PAID,Y,,N
BKG-12230,SJV872,PAX-12230,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-29,CONFIRMED,First,BOWRT,5702,PAID,Y,,N
BKG-12231,NFY900,PAX-12231,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-21,CONFIRMED,Business,JOWRT,5943,PAID,Y,,N
BKG-12232,GMV526,PAX-12232,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-27,CONFIRMED,First,YOWUS,2490,PAID,Y,,N
BKG-12233,TBM477,PAX-12233,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-17,CONFIRMED,First,FOWRT,3715,PAID,Y,,N
BKG-12234,KCR237,PAX-12234,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-11,CONFIRMED,Economy,JOWRT,6275,PAID,Y,,N
BKG-12235,TNX602,PAX-12235,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-06,CONFIRMED,First,JOWRT,7870,PAID,Y,,N
BKG-12236,OND438,PAX-12236,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-04,CONFIRMED,Economy,JOWRT,2960,PAID,Y,,N
BKG-12237,JFA732,PAX-12237,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-08,CONFIRMED,Business,BOWRT,5354,PAID,Y,,N
BKG-12238,UKC375,PAX-12238,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-02,CONFIRMED,Economy,BOWRT,6906,PAID,Y,,N
BKG-12239,JXF600,PAX-12239,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-08,CONFIRMED,Business,FOWRT,3347,PAID,Y,,N
BKG-12240,WLO540,PAX-12240,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-07,CONFIRMED,Business,JOWRT,7022,PAID,Y,,N
BKG-12241,LQZ985,PAX-12241,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-30,CONFIRMED,Economy,BOWRT,2892,PAID,Y,,N
BKG-12242,AKK901,PAX-12242,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-22,CONFIRMED,Business,JOWRT,3048,PAID,Y,,N
BKG-12243,MJZ331,PAX-12243,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-13,CONFIRMED,Business,YOWUS,2037,PAID,Y,,N
BKG-12244,LVV152,PAX-12244,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-25,CONFIRMED,Business,FOWRT,3128,PAID,Y,,N
BKG-12245,KLL494,PAX-12245,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-23,CONFIRMED,First,YOWUS,6286,PAID,Y,,N
BKG-12246,IRH259,PAX-12246,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-03,CONFIRMED,Economy,YOWUS,1434,PAID,Y,,N
BKG-12247,HFW354,PAX-12247,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-02,CONFIRMED,First,JOWRT,3933,PAID,Y,,N
BKG-12248,JCK896,PAX-12248,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-04,CONFIRMED,First,FOWRT,4019,PAID,Y,,N
BKG-12249,KWY690,PAX-12249,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-06,CONFIRMED,First,FOWRT,6407,PAID,Y,,N
BKG-12250,IGQ877,PAX-12250,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-05,CONFIRMED,Business,YOWUS,742,PAID,Y,,N
BKG-12251,DJI887,PAX-12251,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-13,CONFIRMED,Economy,JOWRT,3421,PAID,Y,,N
BKG-12252,SJR911,PAX-12252,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-24,CONFIRMED,Business,YOWUS,5750,PAID,Y,,N
BKG-12253,QMO215,PAX-12253,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-07,CONFIRMED,Economy,BOWRT,3368,PAID,Y,,N
BKG-12254,BWN691,PAX-12254,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-02,CONFIRMED,Business,YOWUS,3576,PAID,Y,,N
BKG-12255,PSS142,PAX-12255,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-09,CONFIRMED,Business,YOWUS,5095,PAID,Y,,N
BKG-12256,ECA148,PAX-12256,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-09,CONFIRMED,First,FOWRT,322,PAID,Y,,N
BKG-12257,ONX339,PAX-12257,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-22,CONFIRMED,Economy,FOWRT,2611,PAID,Y,,N
BKG-12258,KOV415,PAX-12258,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-28,CONFIRMED,First,YOWUS,593,PAID,Y,,N
BKG-12259,YNX461,PAX-12259,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-21,CONFIRMED,Economy,YOWUS,2361,PAID,Y,,N
BKG-12260,WVX908,PAX-12260,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-11,CONFIRMED,Business,BOWRT,3821,PAID,Y,,N
BKG-12261,ZOG920,PAX-12261,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-15,CONFIRMED,Business,JOWRT,7583,PAID,Y,,N
BKG-12262,SGI222,PAX-12262,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-13,CONFIRMED,Economy,JOWRT,6821,PAID,Y,,N
BKG-12263,ROK492,PAX-12263,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-23,CONFIRMED,Economy,FOWRT,437,PAID,Y,,N
BKG-12264,PGX664,PAX-12264,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-07,CONFIRMED,Business,YOWUS,6239,PAID,Y,,N
BKG-12265,HLH544,PAX-12265,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-04,CONFIRMED,Economy,YOWUS,5201,PAID,Y,,N
BKG-12266,IKN775,PAX-12266,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-11,CONFIRMED,First,JOWRT,1341,PAID,Y,,N
BKG-12267,IYD328,PAX-12267,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-30,CONFIRMED,First,FOWRT,2978,PAID,Y,,N
BKG-12268,RJA408,PAX-12268,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-03,CONFIRMED,First,BOWRT,7657,PAID,Y,,N
BKG-12269,UPJ625,PAX-12269,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-31,CONFIRMED,First,YOWUS,3054,PAID,Y,,N
BKG-12270,IGU322,PAX-12270,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-15,CONFIRMED,Economy,JOWRT,3856,PAID,Y,,N
BKG-12271,SSI199,PAX-12271,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-26,CONFIRMED,Economy,BOWRT,3722,PAID,Y,,N
BKG-12272,ZLT722,PAX-12272,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-06,CONFIRMED,First,JOWRT,6040,PAID,Y,,N
BKG-12273,CZJ391,PAX-12273,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-16,CONFIRMED,Business,FOWRT,6479,PAID,Y,,N
BKG-12274,QGV518,PAX-12274,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-25,CONFIRMED,Business,FOWRT,7592,PAID,Y,,N
BKG-12275,JSK293,PAX-12275,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-23,CONFIRMED,Economy,JOWRT,2487,PAID,Y,,N
BKG-12276,DIJ735,PAX-12276,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-13,CONFIRMED,Economy,FOWRT,2390,PAID,Y,,N
BKG-12277,PPW746,PAX-12277,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-12,CONFIRMED,Business,BOWRT,2403,PAID,Y,,N
BKG-12278,PNK362,PAX-12278,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-29,CONFIRMED,Business,BOWRT,6724,PAID,Y,,N
BKG-12279,QVD966,PAX-12279,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-01,CONFIRMED,Economy,YOWUS,6272,PAID,Y,,N
BKG-12280,OQS557,PAX-12280,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-31,CONFIRMED,Economy,BOWRT,1542,PAID,Y,,N
BKG-12281,EDO635,PAX-12281,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-02,CONFIRMED,Economy,YOWUS,1548,PAID,Y,,N
BKG-12282,EWI921,PAX-12282,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-18,CONFIRMED,Business,JOWRT,1066,PAID,Y,,N
BKG-12283,LWV842,PAX-12283,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-11,CONFIRMED,Business,FOWRT,3093,PAID,Y,,N
BKG-12284,OEP563,PAX-12284,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-04,CONFIRMED,Economy,BOWRT,4936,PAID,Y,,N
BKG-12285,ELM666,PAX-12285,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-08,CONFIRMED,First,FOWRT,1328,PAID,Y,,N
BKG-12286,ZZI670,PAX-12286,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-30,CONFIRMED,Economy,JOWRT,5476,PAID,Y,,N
BKG-12287,JOR329,PAX-12287,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-31,CONFIRMED,Economy,FOWRT,488,PAID,Y,,N
BKG-12288,PKH495,PAX-12288,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-13,CONFIRMED,Economy,BOWRT,2459,PAID,Y,,N
BKG-12289,USD620,PAX-12289,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-05,CONFIRMED,First,YOWUS,1526,PAID,Y,,N
BKG-12290,KPC943,PAX-12290,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-09,CONFIRMED,First,JOWRT,237,PAID,Y,,N
BKG-12291,OJJ150,PAX-12291,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-27,CONFIRMED,First,JOWRT,4590,PAID,Y,,N
BKG-12292,SRY299,PAX-12292,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-19,CONFIRMED,Business,JOWRT,7049,PAID,Y,,N
BKG-12293,BIS409,PAX-12293,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-20,CONFIRMED,Business,FOWRT,1668,PAID,Y,,N
BKG-12294,GMP395,PAX-12294,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-16,CONFIRMED,Economy,FOWRT,1374,PAID,Y,,N
BKG-12295,YSZ226,PAX-12295,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-16,CONFIRMED,Business,BOWRT,6888,PAID,Y,,N
BKG-12296,XBL189,PAX-12296,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-31,CONFIRMED,Economy,JOWRT,3553,PAID,Y,,N
BKG-12297,OUT383,PAX-12297,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-04,CONFIRMED,Economy,JOWRT,4805,PAID,Y,,N
BKG-12298,LOM432,PAX-12298,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2026-01-23,CONFIRMED,Economy,YOWUS,2079,PAID,Y,,N
BKG-12299,YDW658,PAX-12299,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-11-23,CONFIRMED,Business,FOWRT,316,PAID,Y,,N
BKG-12300,WZO570,PAX-12300,FLT-1113,EY101,11,EY401 Typhoon -> EY406 LIAC,A6-EYB,2025-12-16,CONFIRMED,Business,JOWRT,4146,PAID,Y,,N
BKG-12301,PZV276,PAX-12301,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-11-16,CONFIRMED,Business,YOWUS,5324,PAID,Y,,N
BKG-12302,QWR825,PAX-12302,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-11-21,CONFIRMED,Business,FOWRT,2184,PAID,Y,,N
BKG-12303,OTE466,PAX-12303,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-11-19,CONFIRMED,Economy,BOWRT,6342,PAID,Y,,N
BKG-12304,AOK659,PAX-12304,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-12-28,CONFIRMED,Economy,YOWUS,260,PAID,Y,,N
BKG-12305,DSQ956,PAX-12305,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-11-08,CONFIRMED,Economy,BOWRT,3051,PAID,Y,,N
BKG-12306,KGA493,PAX-12306,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-12-22,CONFIRMED,Business,BOWRT,7634,PAID,Y,,N
BKG-12307,EVI170,PAX-12307,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-12-12,CONFIRMED,Business,YOWUS,7402,PAID,Y,,N
BKG-12308,XQY177,PAX-12308,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2026-01-18,CONFIRMED,Economy,BOWRT,4750,PAID,Y,,N
BKG-12309,DTQ865,PAX-12309,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2026-01-16,CONFIRMED,Business,JOWRT,1323,PAID,Y,,N
BKG-12310,HCT538,PAX-12310,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2026-01-15,CONFIRMED,Business,YOWUS,700,PAID,Y,,N
BKG-12311,RUJ907,PAX-12311,FLT-1114,EY170,11,EY401 Typhoon -> EY406 LIAC,A6-EYQ,2025-12-01,CONFIRMED,Business,YOWUS,1226,PAID,Y,,N
